timestamp,is_anomaly,Isolation Forest,One-Class SVM,LOF,AutoEncoder,Control chart (EWMA)
2020-03-09 10:14:33,0,0.1319515185448512,35.37753850530963,29.57803888565322,90.99995422363281,0.0
2020-03-09 10:14:34,0,0.14735298269247665,35.37753850530963,29.55912413123108,90.92573547363281,1.2800443952934704
2020-03-09 10:14:35,0,0.17127550784225753,35.37753850530963,29.632235154544492,91.21882629394531,2.4960865708222677
2020-03-09 10:14:36,0,0.1462072098990902,35.37753850530963,29.59709491812571,91.04280853271484,1.4758310905712184
2020-03-09 10:14:37,0,0.1456838828729481,35.37753850530963,29.566482423451085,90.89701080322266,1.6141096244974964
2020-03-09 10:14:38,0,0.15154459196927006,35.37753850530963,29.608364577172562,91.01287078857422,1.9258310260297082
2020-03-09 10:14:39,0,0.1525316487530919,35.37753850530963,29.62996996475883,91.05516815185547,1.4229114797131694
2020-03-09 10:14:40,0,0.1481980598241205,35.37753850530963,29.612066641664292,91.08402252197266,1.5557447373036934
2020-03-09 10:14:41,0,0.1385361339235417,35.37753850530963,29.62292554859232,91.08106994628906,0.8606387182259845
2020-03-09 10:14:42,0,0.13278649379914964,35.37753850530963,29.605650954333196,91.0919189453125,1.1317846911366882
2020-03-09 10:14:43,0,0.13672990594900236,35.37753850530963,29.59222243455841,90.96295928955078,1.2262391072689578
2020-03-09 10:14:44,0,0.15012460241606518,35.37753850530963,29.409105126549104,90.53048706054688,2.0350723367821715
2020-03-09 10:14:45,0,0.13848831708742082,35.37753850530963,29.573476651955353,90.97429656982422,1.0697619354671228
2020-03-09 10:14:46,0,0.14166750812767226,35.37753850530963,29.531812016046985,90.78697967529297,1.493987892112574
2020-03-09 10:14:47,0,0.1429104573520934,35.37753850530963,29.59991161304141,90.99121856689453,2.0871318429822248
2020-03-09 10:14:48,0,0.13515284626510804,35.37753850530963,29.489215603870235,90.68547821044922,1.0420565030052427
2020-03-09 10:14:49,0,0.1456917668641039,35.37753850530963,29.54693599089266,90.8624496459961,1.4057121975411315
2020-03-09 10:14:50,0,0.13034931393488003,35.37753850530963,29.38552431130496,90.41461181640625,1.956004547357416
2020-03-09 10:14:52,0,0.1450118140276907,35.37753850530963,29.571594058695887,90.91864776611328,1.332657478045545
2020-03-09 10:14:53,0,0.14542117045794145,35.37753850530963,29.57379418398911,90.93419647216797,1.2660246041432675
2020-03-09 10:14:54,0,0.14680833841778274,35.37753850530963,29.538603738807087,90.77095794677734,1.7282743563937548
2020-03-09 10:14:55,0,0.13320426506015448,35.37753850530963,29.544682026923738,90.8679428100586,0.4910725468689619
2020-03-09 10:14:56,0,0.13579949030016503,35.37753850530963,29.379639197625107,90.36796569824219,1.890661936528992
2020-03-09 10:14:57,0,0.1474297772746952,35.37753850530963,29.57098903293521,90.98106384277344,1.657987949391374
2020-03-09 10:14:58,0,0.13199945789747036,35.37753850530963,29.573300938959456,90.95618438720703,0.9578277952789517
2020-03-09 10:14:59,0,0.1535232627965376,35.37753850530963,29.63011974506141,91.1058120727539,1.16808465488691
2020-03-09 10:15:00,0,0.14938226567517998,35.37753850530963,29.46947502879873,90.68434143066406,1.829839424236139
2020-03-09 10:15:01,0,0.14545361719699468,35.37753850530963,29.554000543341726,90.8884506225586,1.5058923895515048
2020-03-09 10:15:02,0,0.1376583997069749,35.37753850530963,29.536822408908666,90.78914642333984,1.6374829206538783
2020-03-09 10:15:03,0,0.1302013759568248,35.37753850530963,29.360827744233784,90.33363342285156,1.7668899905197903
2020-03-09 10:15:04,0,0.1597827988599062,35.37753850530963,29.507180022735763,91.0203857421875,2.3249114300965874
2020-03-09 10:15:05,0,0.14565730185947734,35.37753850530963,29.606441350739892,90.9623031616211,1.74516933229777
2020-03-09 10:15:06,0,0.16373571857822578,35.37753850530963,29.492759871235258,90.79973602294922,1.8705475473565503
2020-03-09 10:15:07,0,0.14143311609516018,35.37753850530963,29.56243840494791,90.89188385009766,1.3879813883214198
2020-03-09 10:15:08,0,0.14753524648742777,35.37753850530963,29.400556998926277,90.6860580444336,2.2925338362527827
2020-03-09 10:15:09,0,0.1585183294683289,35.37753850530963,29.562891308373416,90.85526275634766,2.2485971739247668
2020-03-09 10:15:10,0,0.14220941190295444,35.37753850530963,29.419687679224314,90.51361846923828,1.685066463304898
2020-03-09 10:15:11,0,0.15453678659322823,35.37753850530963,29.534331453753556,90.8320083618164,1.9331419648907215
2020-03-09 10:15:12,0,0.14017228707152285,35.37753850530963,29.355486854332998,90.21410369873047,1.6225260999717797
2020-03-09 10:15:13,0,0.16585254321181142,35.37753850530963,29.521138172815306,90.76048278808594,1.5884643437205288
2020-03-09 10:15:15,0,0.1469811766366187,35.37753850530963,29.468293606448402,90.53704071044922,2.30803113296036
2020-03-09 10:15:16,0,0.15064098280839167,35.37753850530963,29.416333263102672,90.4179916381836,1.7897453774197696
2020-03-09 10:15:17,0,0.1681536278650586,35.37753850530963,29.498026677437146,90.69821166992188,1.8889380554610322
2020-03-09 10:15:18,0,0.16151050726123273,35.37753850530963,29.443463473455267,90.62236785888672,1.8974303928511205
2020-03-09 10:15:19,0,0.13848831708742082,35.37753850530963,29.538934235654303,90.84292602539062,2.0070064560051017
2020-03-09 10:15:20,0,0.15205559592507867,35.37753850530963,29.536579376941255,90.75260925292969,1.4625582033695195
2020-03-09 10:15:21,0,0.15165357929194023,35.37753850530963,29.46073815626857,90.59920501708984,1.514572024580609
2020-03-09 10:15:22,0,0.13057995575866244,35.37753850530963,29.482187205450902,90.60968780517578,1.8000870821950818
2020-03-09 10:15:23,0,0.17262719774677504,35.37753850530963,29.62996675780338,91.08625793457031,2.7196116722249655
2020-03-09 10:15:24,0,0.16862939187233916,35.37753850530963,29.582478782058814,90.97779083251953,1.9473963929952116
2020-03-09 10:15:25,0,0.1515798650789576,35.37753850530963,29.633046714107188,91.04934692382812,1.732209857537457
2020-03-09 10:15:26,0,0.14423002612337055,35.37753850530963,29.590912757905905,90.96308898925781,2.328936316348163
2020-03-09 10:15:27,0,0.16078744093930952,35.37753850530963,29.454259997028014,90.66097259521484,1.9611471734733934
2020-03-09 10:15:28,0,0.14635416216540953,35.37753850530963,29.49667559983815,91.00630187988281,1.8473809193586295
2020-03-09 10:15:29,0,0.15947950843786474,35.37753850530963,29.559830387158364,90.86831665039062,1.7550118733909623
2020-03-09 10:15:30,0,0.15362992395359454,35.37753850530963,29.608708036893994,91.06657409667969,1.8714769204555075
2020-03-09 10:15:31,0,0.16247804486122697,35.37753850530963,29.48577047287524,90.74075317382812,2.123498774136777
2020-03-09 10:15:32,0,0.1699959509820126,35.37753850530963,29.580383836030137,90.93919372558594,2.575250884576101
2020-03-09 10:15:33,0,0.1740617177137327,35.37753850530963,29.53882638627665,90.79430389404297,2.6736892408265867
2020-03-09 10:15:34,0,0.1542709187450353,35.37753850530963,29.54698718086117,90.80770111083984,2.1217939232004754
2020-03-09 10:15:35,0,0.14344762346671547,35.37753850530963,29.366914679053203,90.30487823486328,2.1727931814513504
2020-03-09 10:15:37,0,0.15525350603425048,35.37753850530963,29.559659910400757,90.93573760986328,2.0763088127684353
2020-03-09 10:15:38,0,0.15323883483757972,35.37753850530963,29.39769761646814,90.41294860839844,2.1486671467812015
2020-03-09 10:15:39,0,0.15403226378604995,35.37753850530963,29.58086955492184,90.94593811035156,1.8291637009873174
2020-03-09 10:15:40,0,0.14344762346671547,35.37753850530963,29.507351642555086,90.68937683105469,1.800541097702505
2020-03-09 10:15:41,0,0.14248068865881014,35.37753850530963,29.579864394474345,90.91685485839844,2.3231609650199387
2020-03-09 10:15:42,0,0.13719240651223807,35.37753850530963,29.446940062062243,90.61128234863281,1.5263869956712532
2020-03-09 10:15:43,0,0.13812470829301293,35.37753850530963,29.559494439345382,90.90290832519531,1.738489954873594
